Place ID,Place Name,Address,City,State,Zip,Phone,Website,Description,Paid,Category,Subcategory,Parking,Restroom,Change table,Stroller trail,Playground,Enclosed playground,"Material of playground floor (rubber, grass, dirt, sand, concrete, wood chip/mulch, asphalt) ",Water play,Sand pit,Toddler Playground,Pre-schooler Playground (2-5) ,School aged Playground (5-12),Picnic table,BBQ,Snugabug Pick
PLA557,Stenzel Park,15300 Wicks Boulevard,San Leandro,CA,94579,510 577 3462,https://sanleandro.org/depts/rec/parks/stenzel.asp,"An important neighborhood park located on Wicks Boulevard at Elvina Drive. Over the years, four regulation ball fields have been developed here for organized baseball league play. There are also four barbecue pits, six picnic tables, a half court basketball court, restrooms and a concession booth.",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA558,Thrasher Park,1300 Davis St,San Leandro,CA,94577,,https://sanleandro.org/depts/rec/parks/thrasher.asp,"Located at the intersection of Davis Street and Orchard Avenue, is the City's oldest park. Renovated in 1992, this community park has several unique features, including a lighted regulation softball field, a skateboard park, and a historical railway society building. In addition, the picnic areas, playground, and green space provide for neighborhood recreation needs. There are six barbecue pits, six picnic tables, a tot lot and restrooms.",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,N,Y,Y,N
PLA559,Toyon Park,Bancroft Ave. & Bancroft Ct.,San Leandro,CA,94578,,https://sanleandro.org/depts/rec/parks/toyon.asp,"Located on Bancroft Avenue at 145th Avenue. The park includes a variety of facilities not found in many other San Leandro parks, including bocce and horseshoe courts. There are also four barbecue pits, six picnic tables, a tiny tot area and restrooms.",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA56,Hall Memorial Park,La Honda Dr,Milpitas,CA,95035,,http://www.ci.milpitas.ca.gov/government/recreation/parks.asp,Two large play structures are located in this quiet neighborhood park. Next to the playground are four tennis courts and green open space.,N,Playgrounds,,Y,Y,,N,Y,N,"sand, rubber",N,N,Y,Y,Y,Y,Y,N
PLA560,Warden Park,626 Warden Ave,San Leandro,CA,94577,510 577 3462,https://sanleandro.org/depts/rec/parks/warden.asp,"Warden Park is a small park that provides recreation amenities for nearby residents. It is located at the corner of Warden Avenue and Tudor Road. There are two barbecue pits, two picnic tables, a basketball court and a tot lot.",N,Playgrounds,,Y,N,,N,Y,N,sand,N,Y,Y,Y,Y,Y,Y,N
PLA561,Washington Manor Park,Mersey Ave. & Zelma  St.,San Leandro,CA,94579,,https://sanleandro.org/depts/rec/parks/washington.asp,"This 15-acre neighborhood park is located at 14900 Zelma, near Manor Boulevard. Its amenities include a new aquatic center with a variety of water features and a community room, tennis courts, barbecue pits, basketball courts, playground apparatuses, two softball areas and an open grassy field.",N,Playgrounds,,Y,Y,,N,Y,N,mulch,Y,N,Y,Y,Y,Y,Y,N
PLA562,West Hillsdale Park,400 Heather Ln,San Mateo,CA,94403,,,"West Hillsdale Park is hidden from the street and only accessible through one of the six walking entrances. The park has a large grassy area, a basketball court, an oval walking trail & a small playground for all age groups. ",N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA563,Bret Harte Park,Baywood Ter. & Irwin St.,San Rafael,CA,94901,,,,N,Playgrounds,,N,Y,,N,Y,Y,mulch,N,N,Y,Y,Y,N,N,N
PLA564,Freitas Park,Montecillo and Trellis Dr,San Rafael,CA,94903,,,,N,Playgrounds,,N,Y,,N,Y,N,rubber,Y,N,N,N,Y,Y,N,N
PLA565,Gerstle Park,Clark St. & San Rafael Ave.,San Rafael,CA,94901,,,,N,Playgrounds,,N,Y,,Y,Y,Y,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA566,Santa Margarita Park,Near 97 De La Guerra Rd,San Rafael,CA,94903,,,,N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA567,Arlington Park,Knightsbridge Way & Holborn Way,San Ramon,CA,94582,,,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,N,N,Y,Y,Y,N
PLA568,Central Park,12501 Alcosta Blvd,San Ramon,CA,94583,925 973 3200,,,N,Playgrounds,,Y,Y,,Y,Y,N,"rubber, mulch",Y,Y,N,N,Y,Y,N,N
PLA569,Creekside Park,1343 S. Wedgewood Rd,San Ramon,CA,94582,(925) 973-3290,,,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA57,Castro Valley Community Center-Park,18988 Lake Chabot Rd,Castro Valley,CA,94546,510 881 9897,http://haywardrec.org/Facilities/Facility/Details/Castro-Valley-Community-Park-31,Great park with four play structures offering something for all age groups. In the center of the play structures is a water play area. ,N,Playgrounds,,Y,Y,,N,Y,Y,"mulch, concrete, sand",Y,Y,Y,Y,Y,Y,N,N
PLA570,East Branch Park,Pemberton Dr. & Jasper Hill Dr.,San Ramon,CA,94582,,,,N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,N,Y,Y,Y,N,N
PLA571,Hidden Crest Park,Star Jasmine Dr. & Asterbell Dr.,San Ramon,CA,94582,(925) 973-3290,,,N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,N,N,Y,Y,Y,N
PLA572,Hidden Valley Park,Silva Way & Albion Rd.,San Ramon,CA,94582,,,Has a baseball and soccar fields. Large diamond shaped climbing structure and a small toddler play structure. ,N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,N,N,Y,Y,N,N
PLA573,Memorial Park,Bollinger Canyon Road & Talavera Dr.,San Ramon,CA,94583,,,"One of the best parks in San Ramon. This 16 acre park has 2 playgrounds, BMX Track, bocce courts and a baseball field. ",N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA574,Monarch Park,N Monarch Rd & Japonica Way,San Ramon,CA,94582,,,,N,Playgrounds,,Y,Y,,Y,Y,Y,mulch,N,N,Y,Y,Y,Y,N,N
PLA575,Piccadilly Square Park,2503 Piccadilly Circle,San Ramon,CA,94582,,,"Located in a quiet residential neighborhood, Picadilly Square Park has a prehistoric theme. There is a dinosaur fossil in the sandpit and themed play structured. General lack of shade in this park.",N,Playgrounds,,N,Y,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA576,Kid's World,E Micheltorena St & Garden St.,Santa Barbara,CA,93101,,,"One of the best playground, and a must visit. There is a multi level wooden castle play structure, with picnic tables all around it to watch your kids from and a smaller version for toddlers. There are also sea creature statutes for kids to climb on and a turtle pond. ",N,Playgrounds,,N,N,,Y,Y,Y,mulch,N,Y,Y,Y,Y,Y,N,Y
PLA577,Chase Palm Park,323 E Cabrillo Blvd,Santa Barbara,CA,93101,,,"At Chase Palm Park there is a Shipwreck themed playground with a boat and sea creatures, an carousel, and a pond full of turtles. ",N,Playgrounds,,Y,Y,,Y,Y,N,"rubber, sand",Y,Y,Y,Y,Y,Y,N,N
PLA578,Fairway Glen Park,Calle De Primavera,Santa Clara,CA,95054,,,Fairway Glen Park's playground is dedicated for older kids. There are a number of slides and climbing walls. There is also a large field for kids to run and play as well as picnic tables overlooking the playground. Levi's stadium can be seen from the park. ,N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA579,Southview Park,North St. & 3rd St.,Sausalito,CA,94965,,,,N,Playgrounds,,N,N,,N,Y,Y,sand,N,Y,Y,Y,Y,N,N,N
PLA58,Brigadoon Park,Brigadoon Way & Daniel Maloney Dr.,San Jose,CA,95121,,http://www.sanjoseca.gov/Facilities/Facility/Details/Brigadoon-Park-102,,N,Playgrounds,,N,N,,Y,Y,N,"rubber, mulch",N,N,Y,Y,Y,Y,Y,N
PLA580,Laguna Grande Park,Canyon Del Rey Blvd. & Hilby Ave.,Seaside,CA,93955,,,,N,Playgrounds,,Y,Y,,Y,Y,N,"mulch, sand",N,Y,Y,Y,Y,Y,Y,N
PLA581,Anna Jean Cummings Park,461 Soquel San Jose Rd,Soquel,CA,95073,,,,N,Playgrounds,,Y,Y,,Y,Y,N,sand,N,Y,Y,Y,Y,Y,N,N
PLA582,KT Carter Park,Cox St. & Newcomb St.,Sonoma,CA,95476,,,,N,Playgrounds,,N,N,,N,Y,N,sand,N,Y,Y,Y,N,N,N,N
PLA583,Victory Park,1001 N Pershing Ave,Stockton,CA,95203,,,,N,Playgrounds,,N,Y,,N,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA584,Mike Day Memorial Park,"605,1-3 Civic Center Blvd",Suisun City,CA,94585,,,,N,Playgrounds,,N,N,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA585,Seven Hills Park,Florence St,Union City,CA,94587,,,,N,Playgrounds,,Y,Y,,N,Y,N,rubber,N,N,Y,Y,N,Y,Y,N
PLA586,Dan Foley Park,95 Amador St,Vallejo,CA,94590,,http://www.gvrd.org/?page=Dan_Foley_Park,"Dan Foley is one of our principal parks in the GVRD system. It features a community center, fishing lake (state fishing laws enforced- see California Dept. of Fish and Game), natural grass baseball field (with lights), playground, and synthetic lighted soccer/ softball field.",Y,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA587,Beard Park,540 C Street,Waterford,CA,95386,,http://www.cityofwaterford.org/venue/beard-park/,"Colorful local park with three play structures, for toddlers, preschoolers and older children, respectively. All are located together which is great for families with kids of different ages. ",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,Y,Y,Y,Y
PLA588,Heather Farm Park,301 N San Carlos Dr,Walnut Creek,CA,94598,925 943 5858,http://www.walnut-creek.org/citygov/depts/ps/parks/heatherfarm/default.asp,"A very special park that has everything you can think of - swimming pool, tennis courts, rose garden, picnic areas, community center, equestrian center, skate park, off-leash dog park, bike paths, sand volleyball court, fishing pond, nature pond, six athletic fields, and connection to the Iron Horse Trail! Ofcourse there is an amazing all accessible playground as well.",N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,Y,Y
PLA589,Larkey Park,Buena Vista Ave and 1st Ave,Walnut Creek,CA,94597,,http://www.walnut-creek.org/citygov/depts/ps/parks/larkey.asp,"Children's play areas, connection to walking trails, open turf area, picnic areas, swimming (May-September), tennis. Larkey Park is also home to the Lindsay Wildlife Museum and the Walnut Creek Model Railroad Society.",N,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA59,Centennial Park,24000 Amador St,Hayward,CA,94541,510 881 6750,,,N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA590,Rudgear Park,Steward Ave & Kenton Ct.,Walnut Creek,CA,94596,,,,N,Playgrounds,,Y,Y,,Y,Y,N,sand,N,Y,Y,Y,Y,Y,Y,N
PLA591,San Miguel Park,San Jose Ct.,Walnut Creek,CA,94598,,,,N,Playgrounds,,Y,N,,N,Y,N,mulch,N,N,N,N,Y,N,N,N
PLA592,Tice Valley Park,Rossmoor Pwy and Tice Valley Blvd,Walnut Creek,CA,94595,,http://www.walnut-creek.org/citygov/depts/ps/parks/ticevalley.asp,,N,Playgrounds,,Y,Y,,N,Y,N,"sand, rubber",N,Y,Y,Y,N,Y,Y,N
PLA593,Walden Park,2698 Oak Rd,Walnut Creek,CA,94597,,,,N,Playgrounds,,Y,Y,,N,Y,N,"mulch, rubber",N,Y,Y,Y,N,Y,Y,N
PLA594,Ocean View Park,102 Ocean View Ave,Santa Cruz,CA,95067,,http://www.cityofsantacruz.com/departments/parks-recreation/parks-beaches-and-open-spaces/neighborhood-parks/ocean-view-park,,N,Playgrounds,,N,Y,,N,Y,N,"rubber, mulch",N,N,Y,Y,Y,Y,Y,N
PLA595,West Lake Park,Bradley Dr. & Sprint St.,Santa Cruz,CA,95060,,http://www.cityofsantacruz.com/departments/parks-recreation/parks-beaches-and-open-spaces/neighborhood-parks/westlake-park,,N,Playgrounds,,N,N,,N,Y,N,"rubber, sand",N,Y,Y,Y,Y,Y,N,N
PLA596,Grant Park,1575 Holt Ave,Los Altos,CA,94024,,,,N,Playgrounds,,Y,N,,N,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA597,Los Altos Apricot Orchard,1 N San Antonio Rd,Los Altos,CA,94022,,,,N,Playgrounds,,Y,N,,N,Y,Y,mulch,N,N,Y,Y,N,N,N,N
PLA598,Marymeade Park,Fremont Ave. & Grant Rd.,Los Altos,CA,94024,,,,N,Playgrounds,,Y,N,,N,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA599,Creekside Park,Miller Ave & Phil Ln.,Cupertino,CA,95014,,,,N,Playgrounds,,Y,Y,,Y,Y,Y,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA6,Always Dream Play Park,Stevenson Blvd & Gallaudet,Fremont,CA,94536,,,,N,Playgrounds,,Y,Y,,Y,Y,N,rubber,N,Y,Y,Y,Y,Y,Y,N
PLA60,Centerville Community Park,3355 Country Dr,Fremont,CA,94536,,,,N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,N,Y,Y,Y,N,N
PLA600,Bubb School,525 Hans Ave,Mountain View,CA,94040,,,,N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA601,Castro Park,505 Escuela Ave,Mountain View,CA,94040,(650) 526-3590,,,N,Playgrounds,,N,N,,N,Y,Y,"sand, mulch, rubber",N,Y,Y,Y,Y,N,N,N
PLA602,Fairmont Park,Fairmont Ave & Bush St.,Mountain View,CA,94040,,,"This is a very small park, near downtown Mountain View. This park is completely fenced in, has two small play structure for toddlers and a few picnic tables overlooking the play area. ",N,Playgrounds,,N,N,,N,Y,Y,sand,N,Y,Y,Y,N,Y,N,N
PLA603,Sylvan Park,550 Sylvan Ave,Mountain View,CA,94041,,,,N,Playgrounds,,Y,N,,Y,Y,N,sand,N,N,Y,Y,Y,Y,N,N
PLA604,Almaden Lake Park,15652 Almaden Expy,San Jose,CA,95120,,,,Y,Playgrounds,,Y,Y,,Y,Y,Y,mulch,Y,N,Y,Y,Y,Y,Y,N
PLA605,TJ Martin Park,The Strand Ave & Crump Ct.,San Jose,CA,95120,,,"Great neighborhood park, with lots of unique climbing structures. ",N,Playgrounds,,N,N,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA606,Wallenberg Park,Curtner Ave & Cottle Ave.,San Jose,CA,95125,,,,N,Playgrounds,,Y,Y,,Y,Y,N,"mulch, rubber",N,Y,Y,Y,Y,Y,Y,N
PLA607,Magical Bridge Playground,600 E Meadow Dr,Palo Alto,CA,94306,,http://www.magicalbridge.org/,"Magic Bridge Playground is located within Meadow Park. It's enclosed and built primarily of rubber. The playground has an amphitheatre for story time. The park contains a number of sensory activities, a water feature, enclosed swings and climbing structures. There are also picnic tables within the playground. 

Just outside Magic Bridge Playground there are a number of play structures, picnic tables and BBQ pits that can be utilized after playtime is complete. ",N,Playgrounds,,Y,Y,,Y,Y,Y,rubber,Y,Y,Y,Y,Y,Y,Y,Y
PLA608,Belameda Park,1110 Alameda,Belmont,CA,94002,,http://www.belmont.gov/Home/Components/FacilityDirectory/FacilityDirectory/24/702,,N,Playgrounds,,N,N,,N,Y,Y,mulch,N,N,Y,Y,Y,Y,N,N
PLA609,O'Donnell Park,400 Ralston,Belmont,CA,94002,,http://www.belmont.gov/Home/Components/FacilityDirectory/FacilityDirectory/60/702,,N,Playgrounds,,N,N,,N,Y,Y,"sand, mulch",N,Y,Y,Y,Y,Y,Y,N
PLA61,Casanova Park,4012 Casanova Dr,San Mateo,CA,94403,650 522 7434,http://www.cityofsanmateo.org/index.aspx?NID=2443,"Casanova Park, connects to Meadow Park and is good for stroller walks. The playground itself is fully enclosed with a dinosaur theme. There is a bathroom nearby and a picnic area overlooking the playground. ",N,Playgrounds,,N,Y,,N,Y,Y,rubber,N,Y,Y,Y,Y,N,N,N
PLA610,Arcturus Park,824 Arcturus Circle,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Arcturus-Park.cfm,"Arcturus Park offers 3/4 acre of playground area, small lawn area, and a tiny tot play area.",N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,Y,Y,Y,N,N,N
PLA611,Catamaran Park,Catamaran St & Magellan Ln.,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Catamaran-Park.cfm,"This beautiful 5.8 acre park offers a chance for a moonlight (or midday, for that matter!) stroll along the Lagoon with a view of downtown Foster City as a backdrop. Catamaran Park offers a large turf area, beach area, picnic area, basketball court, play apparatus, two lighted tennis courts, sand volleyball pit, and restroom facilities.",N,Playgrounds,,N,Y,,Y,Y,N,mulch,N,N,N,N,Y,N,N,N
PLA612,Edgewater Park,610 Foster City Blvd,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Edgewater-Park.cfm,"Edgewater Park is 9.5 acres with large lawn areas, lighted softball diamond, basketball courts, playgroundarea, and tennis courts.",N,Playgrounds,,N,Y,N,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA613,Farragut Park,Farragut Blvd & Bridgeport Ln,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Farragut-Park.cfm,"Farragut Park offers a large lawn area, picnic tables, benches, small sand box, play apparatus, and restroom facilities.",N,Playgrounds,,N,Y,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA614,Gull Park,Gull Ave & Killdeer Ct.,Foster City,CA,94404,(650) 286-3380,http://www.fostercity.org/parksandrecreation/Gull-Park.cfm,"Gull Park offers a sand beach and two playground areas, as well as swings, slides, a large lawn area, and restroom facilities. The picnic tables at Gull Park are reservable for groups of up to 50 people. Call for more details.",N,Playgrounds,,N,Y,,N,Y,N,mulch,N,Y,Y,Y,N,Y,N,N
PLA615,Ketch Park,Topsail Ct.,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Ketch-Park.cfm,"Neighborhood park with a small play structure and set of swings. There is a basketball court, and a gazebo suitable for a small picnic.",N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,N,Y,N,Y,N,N
PLA616,Marlin Park,Marlin Ave & Pompano Cir,Foster City,CA,94404,(650)286-3380,http://www.fostercity.org/parksandrecreation/Marlin-Park.cfm,"In a waterfront setting, Marlin Park's offer a sand beach, playground area and large lawn area. One large play structure with both small and large slides. The picnic tables at Marlin Park are reservable for groups of up to 50 people. Call for details.",N,Playgrounds,,N,N,,N,Y,N,mulch,N,Y,N,Y,Y,Y,N,N
PLA617,Port Royal Park,100 Port Royal Ave,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Port-Royal-Park.cfm,"Tucked into the southern-most point of Foster City, Port Royal Park offers 4 acres of soccer fields, restrooms, play apparatus, and walkways for a lovely afternoon stroll.",N,Playgrounds,,Y,N,,Y,Y,N,rubber,N,N,Y,Y,Y,N,N,N
PLA618,Sea Cloud Park,Sea Cloud Dr,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Sea-Cloud-Park.cfm,"Play Ball!! Sea Cloud Park has been called the ""sporting gem"" of the Peninsula. It is the home of the Foster City Little League and offers more than 23 acres of baseball diamonds, soccer fields, lawn area, play apparatus, snack shack, batting cages, and restrooms.",N,Playgrounds,,Y,N,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA619,Shad Park,325 Bluefish Ct,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Shad-Park.cfm,"Shad Park provides 2.1 acres of lawn area, playgrounds, basketball court, and a multi-purpose court.",N,Playgrounds,,N,N,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA62,Brooktree Park,Fallingtree & Flickinger,San Jose,CA,95131,,,Brooktree Park shares its grounds with Brooktree Elementary School. The park has an enclosed playground good for tots with picnic tables and BBQ pits overlooking the area. The school has 2 playgrounds; one is primarily a climbing playground the other contains a couple of slides.,N,Playgrounds,,N,N,,N,Y,Y,mulch,N,N,Y,Y,Y,Y,Y,N
PLA620,Sunfish Park,Sea Horse Ct.,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Sunfish-Park.cfm,"With 2.4 acres, Sunfish Park offers playgrounds, a multi-purpose court and lawn area.",N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,Y,Y,Y,N,N,N
PLA621,Turnstone Park,Avocet Ct,Foster City,CA,94404,,http://www.fostercity.org/parksandrecreation/Turnstone-Park.cfm,"Turnstone Park offers a 1.5 acres of playground equipment, a lawn area, and a basketball court. There's also a sand pit for the kids to play in.",N,Playgrounds,,N,N,,Y,Y,N,mulch,N,Y,Y,Y,Y,Y,N,N
PLA622,Howes Play Lot,Thomas Dr,Los Gatos,CA,95032,,http://www.losgatosca.gov/904/Howes-Play-Lot,"Howes Play Lot is located near Union Avenue,  between Thomas and Howes Drives, off Anne Way. It is only accessible from Thomas Drive and Howes Drive.",N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,N,Y,Y,N,N,N
PLA623,Oak Hill Play Lot,Oakpark Dr. & Garden Ln.,Los Gatos,CA,95032,,http://www.losgatosca.gov/909/Oak-Hill-Play-Lot,"The play lot is located on the corner of Oak Park Drive and Garden Lane, off of Los Gatos Boulevard.

A small neighborhood play lot with a playground and small lawn.",N,Playgrounds,,N,N,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,N,N
PLA624,Adventure Playground,160 University Ave,Berkeley,CA,94710,5109816720,http://www.ci.berkeley.ca.us/adventureplayground/,"This is a bucket list playground for all older children. It is a wonderfully unique outdoor facility where staff encourage children to play and build creatively. Come climb on the many unusual kid designed and built forts, boats, and towers. Ride the zip line or hammer, saw, and paint. Adventure Playground is designed for children seven years old and older, however younger children are welcome as long as they are within arms reach of a participating adult. Everyone must wear sturdy shoes like tennis shoes and clothes that can get dirty! Entrance is free unless you want to use the drop in option, which is $10 per child over 7 years old for 3 hours. Open only on the weekend and weekdays during the summer. ",Y,Playgrounds,,Y,Y,,N,Y,Y,sand,N,Y,N,N,Y,Y,Y,Y
PLA625,Kern Play Lot,Kern St & Esmond Ave.,Richmond,CA,94805,,http://www.ci.richmond.ca.us/index.aspx?NID=1664,,N,Playgrounds,,N,N,,N,Y,Y,mulch,N,N,Y,Y,Y,N,N,N
PLA626,Solano Playlot,38th Street & Solano Ave.,Richmond,CA,94805,,http://www.ci.richmond.ca.us/index.aspx?NID=1664,,N,Playgrounds,,N,N,,N,Y,Y,mulch,N,N,Y,Y,Y,Y,N,N
PLA627,Washington Park,Burlingame Ave & Anita Rd.,Burlingame,CA,94010,(650) 558 - 7300,https://www.burlingame.org/index.aspx?page=419&recordid=201,"Washington Park is the oldest park in Burlingame. The park is a year round center for community recreation. The Burlingame Recreation Division provides hundreds of classes and activities each year in the park and the Recreation Center. Tennis courts, a children’s playground, picnic areas, and baseball facilities are all in constant use. ",N,Playgrounds,,Y,Y,,Y,Y,N,rubber,N,Y,Y,Y,Y,Y,Y,N
PLA628,Hidden Valley Park,3490 Buena Vista Dr,Santa Rosa,CA,95404,,http://ci.santa-rosa.ca.us/departments/recreationandparks/parks/cityparks/listofparks/Pages/HiddenValleyPark.aspx,,N,Playgrounds,,N,N,,Y,Y,N,"rubber, sand",N,N,N,N,Y,Y,Y,N
PLA629,Pioneer Park,Pinercrest Dr & Peterson Ln.,Santa Rosa,CA,95403,,http://ci.santa-rosa.ca.us/departments/recreationandparks/parks/cityparks/listofparks/Pages/PioneerPark.aspx,,N,Playgrounds,,N,N,,N,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA63,Arbolado Park,Arbolado Dr. & Sutton Dr.,Walnut Creek,CA,94598,,http://www.walnut-creek.org/citygov/depts/ps/parks/arbolado.asp,,N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA630,Olive Tot Lot,2 Elmwood Ct. ,Novato,CA,94945,,http://novato.org/Home/Components/FacilityDirectory/FacilityDirectory/44/535?npage=2,"The Olive Tot Lot is the smallest of all of the City's playgrounds, covering just a sliver of land in the shadow of Highway 101 off Olive Avenue. The site is packed with fun play equipment, including a ""race track"" and car wash for small trikes - perfect for younger children. There are two picnic tables and one barbecue grill under a wooden structure for shade. A four-seat permanent chess table is situated at the north end of the park, allowing play for older park-goers.",N,Playgrounds,,N,N,,N,Y,Y,mulch,N,N,Y,Y,N,Y,Y,N
PLA631,Blue Rocks Springs,650 Columbus Pkwy,Vallejo,CA,94591,,http://www.gvrd.org/?page=Blue_Rock_Springs_Park,"A historical site with large picnic areas (8 reservable sites) with BBQ's, open turf play areas, children's play equipment, a small lake and island with ducks and peacocks, off street parking and restrooms. A hiking trail provides access to the ridge of the Sulfur Springs Mountain for spectacular views of Vallejo and the Napa River.",Y,Playgrounds,,Y,Y,,Y,Y,N,mulch,N,N,Y,Y,Y,Y,Y,N
PLA632,Brisbane Community Park,198 San Francisco Ave,Brisbane,CA,94005,,http://www.ci.brisbane.ca.us/visiting/parks-and-trails,"This park at the center of town has a playground, gazebo and picnic tables. It can be reserved for private parties.",N,Playgrounds,,Y,Y,,N,Y,N,rubber,Y,N,Y,Y,Y,Y,N,N
PLA635,Miner Park,Copco Ln & Lean Ave,San Jose,CA,95123,,http://www.sanjoseca.gov/Facilities/Facility/Details/Miner-Park-156,,N,Playgrounds,,N,N,,Y,Y,N,mulch,N,N,N,Y,Y,N,N,N
PLA639,Roosevelt Park,900 E. Santa Clara St.,San Jose,CA,95116,,,"Roosevelt Park is located on Washington Street. The park has ample space and includes: a big kids play area, tots play area, an open field, skate park and community center. The big kids play area is located just off the major street and is partially fenced off from the street. There is a picnic area with a large BBQ pit, but this is located adjacent to the tot play area and skate park. ",N,Playgrounds,,Y,Y,,N,Y,N,mulch,N,Y,Y,Y,Y,Y,Y,N
PLA64,Cedar Rose Park,1300 Rose St,Berkeley,CA,94704,510 981 6700,http://www.ci.berkeley.ca.us/Parks_Rec_Waterfront/Trees_Parks/Parks__Cedar-Rose_Park.aspx,,N,Playgrounds,,N,Y,,N,Y,Y,"rubber, sand",N,N,Y,Y,Y,Y,Y,N
PLA640,Westwood Oaks Park, La Herran Dr and Pruneridge Ave,Santa Clara,CA,95051,,,"Westwood Oaks Park is a contains a small playground which is partially fenced in, completely on the street side. This park is dedicated for older kids, age 5-12, but also has little horses for tots to ride on. The park has a grass area for kids to run, and a path surrounding the park for riding your bike. The park also contains public bathrooms.",N,Playgrounds,,N,Y,,Y,Y,N,sand,N,Y,Y,Y,Y,N,N,N
PLA641,Live Oak Park,Rivermark Pwy and Moreland Way,Santa Clara,CA,95054,,,"Live Oak Park is a small neighborhood park located next to Northside Branch Library. There are two play structures at the park, one for big kids and one for little kids. The paly area is made of sand with rubber making it handicap accessible. The park has 4 small picnic tables with individual BBQs that overlook the play structures. The restrooms are also located nearby so not a lot of traveling is required.",N,Playgrounds,,Y,Y,,Y,Y,N,"sand, rubber",N,Y,Y,Y,Y,Y,Y,N
PLA642,Willow Oaks Park,Willow Road at Coleman Ave,Menlo Park,CA,94025,650-330-2220,http://www.menlopark.org/Facilities/Facility/Details/Willow-Oaks-Park-13,"Willow Oaks Park, just off Willow street. The playground is enclused and there are two play strutures, good for older and younger kids. The material is made of mulch. 
The park also contains a baseball, soccer, 4 tennis courts and an enclosed dog park. The parking lot itself is very small sufficient for only 12 cars. ",N,Playgrounds,,Y,N,,N,Y,Y,mulch,N,N,Y,Y,Y,N,N,N
PLA643,Encinal Park ,999 Corte Madera Ave,Sunnyvale,CA,94085,,,"Encinal Park has a large grass field. On one side of the park there are two playground, one enclosed for tots, the other for big kids. The tot playground is fully enclosed. The park also has a tennis court, volley ball court and baseball diamond. Most of the picnic tables and BBQ pits are located near the tennis courts, which is far away from the playgrounds. ",N,Playgrounds,,Y,Y,,N,Y,Y,mulch,N,Y,Y,Y,Y,Y,Y,N
